id,depart,arrival,duration,routeLength,waitingTime,timeLoss,vType,rerouteNo,departSpeed,arrivalSpeed
veh4176,1287.0,1813.0,526.0,6862.56,40.0,117.02,veh_passenger,1,0.0,16.25
veh4321,1332.0,1813.0,481.0,5181.39,37.0,85.1,veh_passenger,1,0.0,7.72
veh4499,1387.0,1813.0,426.0,5044.49,24.0,93.22,veh_passenger,1,0.0,12.69
myflow6.30,1418.0,1813.0,395.0,486.53,318.0,361.18,DEFAULT_VEHTYPE,1,0.0,13.41
bus1444,1335.0,1814.0,479.0,4724.05,31.0,103.81,bus_bus,1,16.67,8.1
veh4187,1290.0,1815.0,525.0,5815.43,8.0,158.69,veh_passenger,1,0.0,8.44
myflow6.31,1422.0,1815.0,393.0,486.53,316.0,357.38,DEFAULT_VEHTYPE,1,0.0,12.69
truck2972,1374.0,1816.0,442.0,1165.05,308.0,328.24,truck_truck,1,0.0,8.23
veh4637,1429.0,1816.0,387.0,4332.11,42.0,87.02,veh_passenger,1,14.33,6.36
veh4295,1324.0,1817.0,493.0,5103.85,23.0,127.75,veh_passenger,1,0.0,13.96
veh4681,1443.0,1817.0,374.0,2755.29,106.0,185.37,veh_passenger,1,0.0,15.21
myflow6.32,1430.0,1817.0,387.0,486.53,310.0,352.36,DEFAULT_VEHTYPE,1,0.0,14.05
veh4078,1257.0,1819.0,562.0,8187.19,32.0,100.42,veh_passenger,1,8.39,13.48
veh4417,1361.0,1819.0,458.0,4992.24,77.0,172.24,veh_passenger,1,0.0,8.37
veh4021,1239.0,1820.0,581.0,5843.65,98.0,193.8,veh_passenger,1,0.0,14.0
veh4194,1293.0,1820.0,527.0,5781.91,9.0,68.98,veh_passenger,1,0.0,12.87
bus1414,1307.0,1821.0,514.0,3189.72,135.0,208.08,bus_bus,1,0.0,7.8
veh1722,531.0,1823.0,1292.0,17107.61,220.0,326.87,veh_passenger,1,0.0,23.18
veh4006,1235.0,1823.0,588.0,8778.74,33.0,90.24,veh_passenger,1,0.0,19.03
veh3973,1225.0,1828.0,603.0,6649.96,43.0,169.14,veh_passenger,1,0.0,13.58
veh4004,1234.0,1828.0,594.0,5639.43,12.0,82.78,veh_passenger,1,7.65,7.0
bus1539,1423.0,1830.0,407.0,3310.98,27.0,110.87,bus_bus,1,8.33,8.06
veh4224,1302.0,1831.0,529.0,5235.29,69.0,155.2,veh_passenger,1,0.0,9.21
veh4409,1359.0,1831.0,472.0,5107.08,63.0,175.39,veh_passenger,1,0.0,17.01
veh3825,1179.0,1832.0,653.0,8266.61,4.0,89.35,veh_passenger,1,0.0,10.64
bus1518,1403.0,1832.0,429.0,3515.45,81.0,203.67,bus_bus,1,0.0,8.12
myflow4.18,1268.0,1832.0,564.0,1244.01,388.0,442.16,DEFAULT_VEHTYPE,1,0.0,6.51
truck2991,1383.0,1833.0,450.0,6200.35,32.0,87.93,truck_truck,1,0.0,11.24
bus771,713.0,1834.0,1121.0,12446.84,131.0,312.52,bus_bus,1,0.0,8.2
bus1435,1327.0,1837.0,510.0,5705.44,15.0,105.62,bus_bus,1,0.0,8.12
veh4201,1295.0,1838.0,543.0,4170.13,97.0,186.39,veh_passenger,1,8.28,7.85
bus770,854.0,1839.0,985.0,11067.76,103.0,272.5,bus_bus,2,0.0,13.31
myflow1.95,1763.0,1839.0,76.0,541.87,0.0,8.37,DEFAULT_VEHTYPE,1,0.0,13.12
veh4164,1283.0,1842.0,559.0,4768.53,25.0,92.8,veh_passenger,1,0.0,5.69
veh3965,1222.0,1843.0,621.0,6810.95,71.0,184.08,veh_passenger,1,0.0,8.19
veh4087,1260.0,1843.0,583.0,3996.54,148.0,274.82,veh_passenger,1,0.0,12.72
veh4490,1384.0,1844.0,460.0,6626.21,9.0,48.88,veh_passenger,1,0.0,4.81
myflow3.54,1386.0,1844.0,458.0,3585.33,43.0,132.04,DEFAULT_VEHTYPE,1,0.0,6.92
veh4104,1265.0,1845.0,580.0,8613.04,64.0,138.93,veh_passenger,1,0.0,7.39
bus1460,1350.0,1846.0,496.0,4337.43,95.0,172.06,bus_bus,1,0.0,8.28
veh2677,825.0,1847.0,1022.0,12577.37,114.0,329.8,veh_passenger,1,0.0,3.3
veh3827,1180.0,1848.0,668.0,9998.58,75.0,185.91,veh_passenger,1,9.0,14.45
truck3105,1435.0,1850.0,415.0,3818.41,16.0,70.53,truck_truck,1,8.42,8.24
bus1567,1449.0,1851.0,402.0,5135.09,0.0,47.5,bus_bus,1,0.0,7.87
myflow4.20,1304.0,1853.0,549.0,1859.1,328.0,373.7,DEFAULT_VEHTYPE,1,0.0,7.91
bus697,645.0,1855.0,1210.0,10450.24,388.0,568.67,bus_bus,1,8.33,8.22
veh2797,862.0,1855.0,993.0,10818.15,154.0,274.63,veh_passenger,1,0.0,2.97
veh3853,1188.0,1855.0,667.0,9302.69,47.0,110.54,veh_passenger,1,5.17,26.32
veh4049,1248.0,1855.0,607.0,11526.09,57.0,142.68,veh_passenger,1,0.0,28.61
myflow1.96,1780.0,1855.0,75.0,541.87,0.0,7.85,DEFAULT_VEHTYPE,1,0.0,11.56
veh2829,872.0,1857.0,985.0,12954.25,84.0,211.54,veh_passenger,1,0.0,4.01
veh4127,1272.0,1857.0,585.0,4885.83,107.0,188.39,veh_passenger,1,0.0,10.52
veh4258,1312.0,1858.0,546.0,9308.91,104.0,149.92,veh_passenger,1,0.0,8.08
veh4168,1285.0,1859.0,574.0,4854.15,127.0,200.51,veh_passenger,1,0.0,6.77
veh4202,1295.0,1860.0,565.0,6860.24,7.0,71.29,veh_passenger,1,0.0,13.76
veh4651,1433.0,1860.0,427.0,3604.07,81.0,130.58,veh_passenger,1,0.0,8.41
veh3871,1193.0,1862.0,669.0,7018.49,72.0,152.06,veh_passenger,1,14.06,7.68
truck2983,1379.0,1863.0,484.0,3776.31,101.0,191.4,truck_truck,1,0.0,8.21
truck3097,1432.0,1863.0,431.0,3890.12,49.0,160.61,truck_truck,1,0.0,8.47
veh3880,1196.0,1864.0,668.0,7027.95,20.0,205.75,veh_passenger,1,0.0,8.33
truck3063,1416.0,1864.0,448.0,7900.2,14.0,98.26,truck_truck,1,0.0,13.51
bus638,590.0,1865.0,1275.0,14194.53,77.0,247.21,bus_bus,1,4.17,8.21
bus1378,1274.0,1866.0,592.0,5080.57,50.0,156.17,bus_bus,1,13.89,7.87
veh3992,1230.0,1866.0,636.0,6519.83,69.0,154.17,veh_passenger,1,0.0,10.42
truck2943,1361.0,1866.0,505.0,3921.2,135.0,242.72,truck_truck,1,0.0,13.25
veh3857,1189.0,1867.0,678.0,9514.98,32.0,154.67,veh_passenger,1,0.0,8.08
